counter, keyextract, sign, verify, total 
226,31.305800,55.239000,19.212900,105.757700 
227,52.064900,39.390500,19.422600,110.878000 
228,26.176700,39.396800,19.102200,84.675700 
229,42.040200,41.284700,19.963600,103.288500 
230,31.315100,39.630000,35.234000,106.179100 
231,36.653200,42.120900,22.495600,101.269700 
232,31.659200,39.553200,29.971200,101.183600 
233,47.159900,60.601400,19.063500,126.824800 
234,57.387600,71.183400,29.617000,158.188000 
235,47.541600,50.039900,29.757500,127.339000 
236,36.496600,39.460500,25.279300,101.236400 
237,47.335000,34.396200,40.625100,122.356300 
238,26.100000,45.401300,19.233200,90.734500 
239,36.377000,55.027900,19.288200,110.693100 
240,31.256000,44.747800,19.319700,95.323500 
241,26.047000,34.334100,19.041500,79.422600 
242,46.884600,34.154100,29.611700,110.650400 
243,31.567300,49.928300,19.165000,100.660600 
244,37.140100,65.783800,29.602700,132.526600 
245,41.791100,34.519400,20.462900,96.773400 
246,36.578600,34.439700,29.651300,100.669600 
247,57.989700,34.165900,34.842100,126.997700 
248,26.171200,34.342900,19.306000,79.820100 
249,26.359100,65.950100,19.119500,111.428700 
250,37.885900,39.600300,29.853900,107.340100 
251,36.573400,65.828400,66.287700,168.689500 
252,26.306900,39.843700,29.890500,96.041100 
253,31.637900,44.651900,19.351100,95.640900 
254,31.385000,45.494500,24.492600,101.372100 
255,31.476600,39.364100,24.509500,95.350200 
256,41.859900,34.361700,24.357300,100.578900 
257,36.789100,34.122900,24.279700,95.191700 
258,36.703200,39.755500,19.101800,95.560500 
259,31.752400,40.438700,19.617000,91.808100 
260,47.292400,34.393900,29.589500,111.275800 
261,42.124200,39.919400,19.472800,101.516400 
262,25.981200,50.062900,19.213500,95.257600 
263,26.486700,39.818900,19.104000,85.409600 
264,26.177300,50.188700,19.043500,95.409500 
265,41.834600,39.718900,34.988400,116.541900 
266,31.230600,65.903700,19.290200,116.424500 
267,26.304500,40.794600,24.341100,91.440200 
268,40.554700,44.850700,19.123800,104.529200 
269,52.389800,34.396300,35.264300,122.050400 
270,36.561200,50.165500,19.311300,106.038000 
271,31.400200,71.218200,24.245500,126.863900 
272,47.097200,45.054400,19.199400,111.351000 
273,31.558100,61.208200,29.746100,122.512400 
274,26.120700,34.774800,19.235000,80.130500 
275,36.661800,55.905900,24.783100,117.350800 
276,36.556800,34.855600,19.204400,90.616800 
277,31.455500,50.054300,19.486800,100.996600 
278,41.780600,39.627700,29.794500,111.202800 
279,47.159500,34.231900,19.436000,100.827400 
280,36.552700,44.652600,19.433300,100.638600 
281,37.024600,34.061000,45.381800,116.467400 
282,31.114600,55.546600,19.036800,105.698000 
283,26.066500,44.573200,20.006700,90.646400 
284,36.582600,34.270200,34.751600,105.604400 
285,62.560000,46.149900,19.553700,128.263600 
286,57.415100,55.768500,19.116500,132.300100 
287,26.016000,34.185000,45.374600,105.575600 
288,31.526200,34.329500,19.236400,85.092100 
289,36.630500,45.000000,35.191000,116.821500 
290,41.761300,39.578300,19.174300,100.513900 
291,46.909800,55.322100,34.907600,137.139500 
292,31.334300,41.003900,19.548500,91.886700 
293,41.901700,50.220000,24.807800,116.929500 
294,26.247600,44.753400,19.141900,90.142900 
295,31.295900,49.751100,45.524800,126.571800 
296,31.352800,39.757900,19.439400,90.550100 
297,47.158700,55.455800,29.520900,132.135400 
298,47.212300,44.701400,24.584900,116.498600 
299,26.129400,34.321700,24.333600,84.784700 
300,31.328800,50.173600,19.153500,100.655900 
301,26.187700,34.249200,19.477800,79.914700 
302,26.689600,42.588900,19.173700,88.452200 
303,31.549300,41.645100,31.473600,104.668000 
304,36.653400,49.939100,29.643400,116.235900 
305,41.739000,44.386600,19.283700,105.409300 
306,36.667600,40.023500,19.395900,96.087000 
307,37.182800,44.985600,24.335600,106.504000 
308,36.670100,34.248200,19.116900,90.035200 
309,80.516300,36.078300,20.207600,136.802200 
310,31.249100,49.889400,19.127600,100.266100 
311,41.792900,60.974000,24.517700,127.284600 
312,31.630100,34.375800,34.964400,100.970300 
313,27.097000,45.001900,50.841900,122.940800 
314,52.278700,60.305600,40.427500,153.011800 
315,36.866600,55.147300,40.785200,132.799100 
316,26.298400,66.007700,19.207400,111.513500 
317,36.574400,49.978200,25.089400,111.642000 
318,35.147300,46.483600,19.042800,100.673700 
319,31.451300,39.402400,29.503800,100.357500 
320,46.967200,39.312400,24.513900,110.793500 
321,26.298900,40.004600,19.301000,85.604500 
322,36.955400,45.305800,24.372800,106.634000 
323,31.407200,39.282300,19.147100,89.836600 
324,36.720000,45.176100,41.070600,122.966700 
325,47.246100,34.069900,24.796000,106.112000 
326,26.577700,60.537900,35.117800,122.233400 
327,36.824400,50.328300,19.168400,106.321100 
328,36.759000,39.728900,24.644200,101.132100 
329,47.381900,45.190800,24.708600,117.281300 
330,26.709500,64.785600,19.409700,110.904800 
331,36.776700,44.809700,24.608500,106.194900 
332,36.607000,44.888300,19.164400,100.659700 
333,36.871800,40.395900,19.654200,96.921900 
334,31.731300,34.571100,24.381500,90.683900 
335,31.840800,51.285900,25.713700,108.840400 
336,41.894600,45.216300,19.233200,106.344100 
337,31.345200,34.414700,19.300200,85.060100 
338,54.383400,50.824500,25.193800,130.401700 
339,38.955500,39.785500,19.013700,97.754700 
340,47.215700,34.789800,27.612000,109.617500 
341,31.548400,44.692300,19.400100,95.640800 
342,26.864300,50.267700,24.864800,101.996800 
343,31.437700,44.996200,24.393600,100.827500 
344,36.815700,66.376000,19.287400,122.479100 
345,26.134500,50.195300,35.083400,111.413200 
346,69.122100,42.057500,19.373100,130.552700 
347,26.703400,90.225100,22.459600,139.388100 
348,53.071500,40.678400,32.527500,126.277400 
349,41.987500,45.489600,19.544000,107.021100 
350,27.322400,35.012000,19.277700,81.612100 
351,27.130500,34.322700,19.063000,80.516200 
352,31.459500,50.258300,19.269300,100.987100 
353,42.072700,61.130000,25.624600,128.827300 
354,47.313000,34.372400,35.312500,116.997900 
355,26.214900,50.407400,19.641700,96.264000 
356,52.492000,34.483300,19.325500,106.300800 
357,31.665000,34.431900,19.501100,85.598000 
358,31.727000,44.650100,19.151300,95.528400 
359,47.237700,34.559600,24.442400,106.239700 
360,27.195200,50.145000,19.247100,96.587300 
361,52.266000,34.204900,24.544300,111.015200 
362,31.552400,55.708400,30.048200,117.309000 
363,26.200900,34.409000,19.212200,79.822100 
364,55.616100,34.484200,24.762800,114.863100 
365,36.878300,39.380300,24.784700,101.043300 
366,26.992300,34.528400,29.736400,91.257100 
367,26.552500,50.254600,24.521400,101.328500 
368,31.448000,50.127900,29.759200,111.335100 
369,47.253400,36.636900,49.100600,132.990900 
370,52.513100,45.118300,19.332500,116.963900 
371,36.661400,44.801400,19.722300,101.185100 
372,36.716700,66.885300,19.397000,122.999000 
373,26.170800,44.805400,24.701500,95.677700 
374,26.281300,34.548100,19.133500,79.962900 
375,26.240300,34.678000,19.233300,80.151600 
376,26.160400,45.078700,30.378200,101.617300 
377,31.285900,83.140800,19.487400,133.914100 
378,48.314200,75.089500,26.316600,149.720300 
379,37.143800,39.500700,35.803100,112.447600 
380,31.684400,45.423800,19.542300,96.650500 
381,47.451400,50.421100,30.369900,128.242400 
382,37.220800,34.256300,24.344700,95.821800 
383,47.346200,44.536200,19.151400,111.033800 
384,31.422100,39.764400,40.129600,111.316100 
385,36.820500,60.892900,19.219900,116.933300 
386,31.336000,34.472500,35.103900,100.912400 
387,58.114700,45.289800,29.677900,133.082400 
388,47.395100,52.834000,25.758500,125.987600 
389,31.446600,44.864700,19.546900,95.858200 
390,44.442900,45.870200,24.613200,114.926300 
391,26.541900,34.348500,19.334300,80.224700 
392,26.292400,34.663400,19.151900,80.107700 
393,26.221400,39.389400,19.124400,84.735200 
394,42.094500,34.517700,19.222200,95.834400 
395,31.600100,44.731000,24.349600,100.680700 
396,31.555000,39.761900,20.040700,91.357600 
397,36.876200,34.118500,24.604700,95.599400 
398,31.452400,55.321000,24.434900,111.208300 
399,47.449400,50.342200,19.249600,117.041200 
400,26.744500,39.406500,19.477800,85.628800 
401,26.180600,34.150500,24.397800,84.728900 
402,47.207900,39.727200,19.052200,105.987300 
403,42.441400,39.592100,24.552500,106.586000 
404,41.841400,34.854200,19.311800,96.007400 
405,52.949800,44.896000,26.149100,123.994900 
406,31.502700,34.290600,19.606400,85.399700 
407,31.723100,50.324700,29.915800,111.963600 
408,31.308800,39.635500,19.110700,90.055000 
409,42.118700,50.051200,30.588200,122.758100 
410,26.285700,44.829900,19.111200,90.226800 
411,36.681300,34.202300,40.172100,111.055700 
412,26.322900,39.973800,19.522500,85.819200 
413,71.644400,52.021100,21.246200,144.911700 
414,31.788900,34.344100,50.904800,117.037800 
415,52.373600,44.843200,19.203900,116.420700 
416,26.183000,45.014800,40.655900,111.853700 
417,26.168700,77.055600,19.144800,122.369100 
418,26.245500,34.830600,29.735200,90.811300 
419,44.006400,42.012000,19.440200,105.458600 
420,42.302600,40.128500,19.214100,101.645200 
421,31.509300,60.741100,24.946100,117.196500 
422,57.588700,34.361800,56.651800,148.602300 
423,47.089200,39.483400,19.024600,105.597200 
424,36.743900,44.825500,19.165400,100.734800 
425,36.679700,34.274700,24.481900,95.436300 
426,31.682200,34.482100,19.204000,85.368300 
427,32.693400,49.970900,19.272100,101.936400 
428,26.136100,39.581200,19.270900,84.988200 
429,26.315000,34.164300,24.632900,85.112200 
430,37.203400,50.573000,19.429800,107.206200 
431,26.229100,34.241200,19.042200,79.512500 
432,47.629800,67.743400,40.780800,156.154000 
433,31.415000,44.505400,24.554800,100.475200 
434,36.574200,39.732400,19.399200,95.705800 
435,36.758700,34.196400,19.331200,90.286300 
436,47.731900,61.106400,40.360300,149.198600 
437,33.949500,66.255400,19.626500,119.831400 
438,26.180600,40.359300,19.136800,85.676700 
439,36.874200,34.135000,19.219200,90.228400 
440,31.372300,51.098600,24.403500,106.874400 
441,31.487500,44.684000,24.508800,100.680300 
442,31.637200,66.235700,30.090200,127.963100 
443,26.359500,44.705600,23.421700,94.486800 
444,26.322800,34.472900,19.209400,80.005100 
445,33.525000,58.497000,35.292500,127.314500 
446,31.461100,34.201100,19.176400,84.838600 
447,26.483100,34.437500,19.206300,80.126900 
448,36.764000,60.816900,24.470600,122.051500 
449,37.333000,66.206000,19.245900,122.784900 
450,26.157600,55.710500,29.926900,111.795000 
451,41.987500,44.674300,19.286300,105.948100 
452,31.968900,39.593900,35.147000,106.709800 
453,47.306300,45.699300,35.335900,128.341500 
454,42.158900,39.604100,19.115200,100.878200 
455,57.700600,34.385800,24.454800,116.541200 
456,42.327800,60.407400,19.157400,121.892600 
457,37.018300,34.403300,24.514900,95.936500 
458,31.722800,34.223200,29.851300,95.797300 
459,52.395100,34.152700,19.230300,105.778100 
460,52.480000,61.072700,24.599600,138.152300 
461,26.120900,50.274200,40.671600,117.066700 
462,31.578800,55.513200,19.346300,106.438300 
463,26.203200,34.197700,19.055900,79.456800 
464,31.528400,66.496400,88.259400,186.284200 
465,31.835200,50.088900,19.367800,101.291900 
466,57.691900,39.976500,30.126500,127.794900 
467,31.565800,44.968800,24.486700,101.021300 
468,26.302700,39.776000,24.557500,90.636200 
469,26.359000,60.637900,25.027800,112.024700 
470,26.266100,55.432300,19.079400,100.777800 
471,31.531000,44.689100,19.133000,95.353100 
472,26.353500,34.260200,24.489900,85.103600 
473,26.311100,34.591100,19.056700,79.958900 
