counter, keyextract, sign, verify, total 
479,7.604400,11.477500,6.224300,25.306200 
480,7.541600,11.587500,6.230100,25.359200 
481,7.634500,11.460600,6.370500,25.465600 
482,7.675800,11.699900,6.557700,25.933400 
483,7.710400,11.457200,6.223100,25.390700 
484,7.588100,11.617200,6.303100,25.508400 
485,7.625900,11.503900,6.527800,25.657600 
486,7.583500,11.511400,6.286000,25.380900 
487,7.762700,11.551900,6.640800,25.955400 
488,7.613200,11.641300,6.553500,25.808000 
489,8.033400,11.880100,6.557000,26.470500 
490,8.102300,11.918300,6.262000,26.282600 
491,7.787200,11.677200,6.455900,25.920300 
492,7.611500,11.875800,6.530600,26.017900 
493,8.051300,11.360200,6.802400,26.213900 
494,7.658700,11.567400,6.675100,25.901200 
495,7.946000,11.615000,6.153900,25.714900 
496,7.631700,11.753900,6.580700,25.966300 
497,7.793700,11.549000,6.273600,25.616300 
498,7.631000,11.582300,6.367100,25.580400 
499,7.726000,11.518400,6.402400,25.646800 
500,7.587500,11.682400,6.450600,25.720500 
