counter, keyextract, sign, verify, total 
175,1.954900,2.839800,5.189600,9.984300 
176,1.862300,2.828200,5.157300,9.847800 
177,1.904600,2.754700,5.061100,9.720400 
178,1.980700,2.842800,5.191800,10.015300 
179,1.883000,2.778900,5.458500,10.120400 
180,2.070900,2.765200,5.187500,10.023600 
181,1.960100,2.828100,5.230900,10.019100 
182,2.349000,2.904800,5.096600,10.350400 
183,1.929600,2.784400,5.224700,9.938700 
184,2.077200,2.785200,5.056500,9.918900 
185,1.952400,2.780600,5.926300,10.659300 
186,2.000500,2.765600,5.104500,9.870600 
187,1.936400,2.809500,5.021700,9.767600 
188,1.896700,2.831200,5.172400,9.900300 
189,1.854600,2.750500,5.059400,9.664500 
190,1.832300,2.838900,5.061700,9.732900 
191,1.841900,2.758700,5.508500,10.109100 
192,1.963200,2.752600,5.095500,9.811300 
193,1.845300,2.717600,5.170900,9.733800 
194,1.929500,2.775900,5.023400,9.728800 
195,2.061400,2.646800,5.079000,9.787200 
196,1.856300,2.725600,5.165700,9.747600 
197,2.073100,2.784600,5.572700,10.430400 
198,2.237900,2.741300,5.256100,10.235300 
199,1.967400,2.779100,5.125000,9.871500 
200,1.929900,2.749300,5.045200,9.724400 
201,1.951000,2.829900,5.217100,9.998000 
202,1.928500,2.766500,5.144100,9.839100 
203,2.011800,2.781000,5.639600,10.432400 
204,2.300400,3.952500,8.359200,14.612100 
205,3.177600,3.859900,8.215300,15.252800 
206,2.343000,4.189500,5.442300,11.974800 
207,2.031400,2.733300,5.101700,9.866400 
208,1.999800,2.812700,5.070100,9.882600 
209,1.894600,2.787000,5.523300,10.204900 
210,1.817000,2.724900,5.123500,9.665400 
211,1.875900,2.724500,4.980500,9.580900 
212,1.884800,2.812600,5.019900,9.717300 
213,1.848300,2.770900,5.146600,9.765800 
214,2.044500,2.779800,5.056500,9.880800 
215,1.884800,2.738700,5.805100,10.428600 
216,1.849400,2.788700,4.943700,9.581800 
217,1.884000,2.770500,5.159600,9.814100 
218,1.849000,2.837600,5.228100,9.914700 
219,2.163200,2.757500,5.067900,9.988600 
220,1.906200,2.791100,5.421800,10.119100 
221,1.959900,2.728800,5.856500,10.545200 
222,2.004400,2.801800,5.078300,9.884500 
223,1.917600,2.823800,5.167700,9.909100 
224,1.888200,2.834100,5.101300,9.823600 
225,1.938900,2.842700,5.075200,9.856800 
226,1.863600,2.780400,5.156800,9.800800 
227,2.024700,2.750000,5.490200,10.264900 
228,1.861500,2.739400,5.113800,9.714700 
229,1.840600,2.742300,4.999900,9.582800 
230,1.916600,2.756300,5.005400,9.678300 
231,1.806600,2.800000,4.998200,9.604800 
232,1.880000,2.720100,4.999700,9.599800 
233,2.007700,2.758800,5.556800,10.323300 
234,1.874400,2.765500,6.303500,10.943400 
235,1.934300,2.765800,5.018500,9.718600 
236,2.068300,2.767800,5.053000,9.889100 
237,1.951800,2.799400,5.178000,9.929200 
238,1.934100,2.770600,5.040100,9.744800 
239,1.971900,2.856400,5.767400,10.595700 
240,4.903200,2.965700,5.077000,12.945900 
241,1.940700,2.734100,5.188700,9.863500 
242,1.718400,2.754500,5.025800,9.498700 
243,2.129100,2.785000,5.162600,10.076700 
244,1.850600,2.787200,5.073600,9.711400 
245,1.964900,2.771600,5.048100,9.784600 
246,2.343600,2.778700,5.037500,10.159800 
247,1.879300,2.776500,4.949500,9.605300 
248,1.878100,2.768800,5.061000,9.707900 
249,1.848700,2.764300,5.000500,9.613500 
250,1.918400,2.780700,4.968400,9.667500 
251,1.831000,3.111700,5.107500,10.050200 
252,2.285900,2.727900,4.875900,9.889700 
253,2.400200,2.876400,5.392300,10.668900 
