counter, keyextract, sign, verify, total 
178,7.140100,3.494100,4.977700,15.611900 
179,7.214800,3.511000,4.886400,15.612200 
180,7.249500,3.513100,5.056200,15.818800 
181,7.216900,3.554800,5.012700,15.784400 
182,7.042400,3.557000,4.909900,15.509300 
183,7.084700,3.501400,4.897000,15.483100 
184,7.207000,3.566800,5.222800,15.996600 
185,7.682300,3.513000,5.106600,16.301900 
186,7.104300,3.507300,4.969700,15.581300 
187,7.107500,3.515900,5.020600,15.644000 
188,7.290700,3.490200,5.056900,15.837800 
189,7.331100,3.510700,5.162000,16.003800 
190,7.098800,3.540500,4.963200,15.602500 
191,8.036700,3.502100,5.015900,16.554700 
192,7.127900,3.475500,4.882800,15.486200 
193,7.285800,3.512900,4.975100,15.773800 
194,7.130900,3.683300,5.215400,16.029600 
195,7.114100,3.421700,5.203900,15.739700 
196,7.170500,3.528600,4.901100,15.600200 
197,7.188200,3.490700,4.929600,15.608500 
198,7.263400,3.625900,4.977100,15.866400 
199,7.236300,3.522200,4.985800,15.744300 
200,7.045400,3.561000,4.941800,15.548200 
201,7.137700,3.502600,4.909200,15.549500 
202,7.846900,3.494700,4.898500,16.240100 
203,7.120000,3.470500,4.876500,15.467000 
204,7.161900,3.443100,5.056400,15.661400 
205,7.157200,3.513600,4.923000,15.593800 
206,7.240300,3.505000,5.005300,15.750600 
207,7.234800,3.664300,5.047500,15.946600 
208,7.261700,3.469800,4.998700,15.730200 
209,7.265500,3.775200,4.964700,16.005400 
210,7.165500,3.485700,5.117200,15.768400 
211,7.129700,3.535100,5.061100,15.725900 
212,7.812500,3.643700,5.057800,16.514000 
213,7.361100,3.897000,5.630400,16.888500 
214,7.236900,3.528400,4.892900,15.658200 
215,7.119500,3.531900,4.890700,15.542100 
216,7.174600,3.607400,4.878800,15.660800 
217,7.267300,3.488100,5.118700,15.874100 
218,7.291400,3.514900,4.936900,15.743200 
219,7.048600,3.519700,5.015000,15.583300 
220,7.184800,3.949500,5.175600,16.309900 
221,7.580500,3.562700,5.108200,16.251400 
222,7.737500,3.899400,5.307200,16.944100 
223,7.154700,3.477000,4.874100,15.505800 
224,7.192300,3.545400,4.913900,15.651600 
225,7.045400,3.524500,4.887800,15.457700 
226,7.370900,3.596500,5.031100,15.998500 
227,7.146200,3.508200,4.910400,15.564800 
228,7.242300,3.496100,4.923100,15.661500 
229,7.133800,3.461000,5.298500,15.893300 
230,7.874300,3.663900,5.522700,17.060900 
231,7.406500,4.152100,5.183600,16.742200 
232,7.094900,3.519900,4.957700,15.572500 
233,7.256600,3.511300,4.881200,15.649100 
234,7.301500,5.771200,7.529300,20.602000 
235,9.360700,3.511300,5.037700,17.909700 
236,7.196600,3.539600,4.887200,15.623400 
237,7.172100,3.504600,4.867500,15.544200 
238,7.166200,3.459800,4.887100,15.513100 
239,7.197700,3.475600,4.985500,15.658800 
240,7.150800,3.550000,4.951200,15.652000 
241,7.180800,3.515300,5.062900,15.759000 
242,7.154100,3.513300,4.955100,15.622500 
243,7.092200,3.562500,4.957800,15.612500 
244,7.245800,3.608100,5.003600,15.857500 
245,7.296200,3.482500,4.896900,15.675600 
246,7.391600,3.667900,5.019400,16.078900 
247,7.371700,3.883700,4.948600,16.204000 
248,7.720000,3.644100,5.794900,17.159000 
249,8.109300,4.400500,4.894200,17.404000 
250,7.189700,3.494700,4.952600,15.637000 
251,7.216700,3.521800,5.138100,15.876600 
252,7.552400,3.537900,5.034100,16.124400 
253,7.156400,3.587100,5.081800,15.825300 
254,7.287000,3.541400,4.984500,15.812900 
255,7.209700,3.614800,5.243100,16.067600 
256,7.682000,3.788300,4.803600,16.273900 
257,7.092700,3.593900,4.816300,15.502900 
258,7.208600,3.446300,5.101500,15.756400 
259,7.113400,3.486800,4.913400,15.513600 
260,7.203200,3.484900,5.008600,15.696700 
261,7.121800,3.510200,5.106900,15.738900 
262,7.263600,3.524300,5.168900,15.956800 
263,7.258000,3.572900,4.966600,15.797500 
264,7.212700,3.473300,4.947500,15.633500 
265,7.161800,3.956600,4.882700,16.001100 
266,7.107300,3.498600,4.881100,15.487000 
267,7.203400,3.558700,5.062200,15.824300 
268,7.189100,3.526100,4.927800,15.643000 
269,7.262900,3.553700,4.968200,15.784800 
270,7.208600,3.503900,4.995900,15.708400 
271,7.224100,3.554300,5.098500,15.876900 
272,7.072000,3.498600,4.889300,15.459900 
273,7.264700,3.515100,4.992200,15.772000 
274,7.123200,3.526200,4.898200,15.547600 
275,7.131800,3.445400,4.885800,15.463000 
276,7.016100,3.463500,4.981400,15.461000 
277,7.192200,3.551600,5.100900,15.844700 
278,7.208600,3.499800,4.997000,15.705400 
279,7.090000,3.516200,4.938800,15.545000 
280,7.411100,3.693000,5.057600,16.161700 
281,7.368300,3.553900,4.976600,15.898800 
282,7.820000,3.573000,4.951200,16.344200 
283,7.068300,3.501900,4.885900,15.456100 
284,7.074700,3.501800,4.962300,15.538800 
285,7.079200,3.524500,4.943900,15.547600 
286,7.132600,3.567600,5.026400,15.726600 
287,7.187600,3.498200,4.988500,15.674300 
288,7.427100,3.478600,5.166300,16.072000 
289,7.277500,3.546000,5.076700,15.900200 
290,6.990000,3.527300,4.944000,15.461300 
291,7.297500,3.483300,4.940300,15.721100 
292,7.168500,3.529000,4.855400,15.552900 
293,6.979600,3.557000,4.887900,15.424500 
294,7.187300,3.470800,5.108200,15.766300 
295,7.457100,3.603800,5.046000,16.106900 
296,7.189500,3.585200,4.959800,15.734500 
297,7.972800,3.518300,5.025700,16.516800 
298,7.177500,3.514200,5.116100,15.807800 
299,7.237300,3.541800,5.000000,15.779100 
300,7.240800,3.523300,4.918000,15.682100 
301,6.849400,3.484500,5.483100,15.817000 
302,8.068700,3.830900,5.193700,17.093300 
303,7.294200,4.126400,5.198000,16.618600 
304,7.122800,3.490700,4.891500,15.505000 
305,7.220100,3.537600,4.866800,15.624500 
306,7.187100,3.735900,5.010600,15.933600 
307,7.109200,3.523100,5.028900,15.661200 
308,7.242000,3.489000,4.870200,15.601200 
309,7.074700,3.516700,4.929000,15.520400 
310,7.233700,3.505200,4.976000,15.714900 
311,7.107800,3.492200,4.877300,15.477300 
312,7.154100,3.455800,4.985800,15.595700 
313,7.173900,3.710800,4.939500,15.824200 
314,7.247400,3.530000,5.036200,15.813600 
315,7.111200,3.510800,4.940800,15.562800 
316,7.300700,3.478600,5.842000,16.621300 
317,7.619000,3.550700,4.948900,16.118600 
318,7.139600,3.501400,4.976700,15.617700 
319,7.143200,3.505200,5.151300,15.799700 
320,7.632700,3.721100,5.580500,16.934300 
321,7.690400,3.721000,4.883700,16.295100 
322,7.190000,3.549800,4.903600,15.643400 
323,7.210000,3.505500,4.963900,15.679400 
324,6.986300,3.558800,5.217800,15.762900 
325,7.366500,3.639300,5.036900,16.042700 
326,7.211500,3.799200,4.990900,16.001600 
327,7.105900,3.809900,5.433800,16.349600 
328,8.199200,3.603600,5.008300,16.811100 
329,10.806600,3.902700,5.320900,20.030200 
330,8.040600,3.490000,4.975100,16.505700 
331,7.232600,3.508700,5.195900,15.937200 
332,7.256200,3.556000,4.938100,15.750300 
333,7.188500,3.491000,4.962700,15.642200 
334,7.174900,3.562600,4.895600,15.633100 
335,7.178900,3.541500,4.949700,15.670100 
336,7.130200,3.765300,4.975500,15.871000 
337,7.431000,3.764100,5.485500,16.680600 
338,7.369400,3.610400,5.580200,16.560000 
339,7.657400,3.774800,4.978100,16.410300 
340,7.184500,3.528100,4.894400,15.607000 
341,7.323500,3.688800,5.223300,16.235600 
342,7.281300,3.636800,5.095500,16.013600 
343,7.536400,3.540200,5.062800,16.139400 
344,7.230500,3.548200,4.989400,15.768100 
345,7.279600,3.787600,5.358100,16.425300 
346,7.562700,3.646300,5.059300,16.268300 
347,7.308000,4.041700,5.738700,17.088400 
348,7.084000,3.658500,4.945100,15.687600 
349,7.210400,3.520800,4.953900,15.685100 
350,7.135000,3.560300,4.991900,15.687200 
351,7.265900,3.526100,5.008200,15.800200 
352,7.221300,3.762300,4.959500,15.943100 
353,7.112000,3.491600,4.884200,15.487800 
354,7.177100,3.546000,5.004700,15.727800 
355,7.128600,3.555500,4.930600,15.614700 
356,7.311500,3.717200,4.980300,16.009000 
357,7.013800,3.511100,5.014200,15.539100 
358,7.536900,3.539200,5.019000,16.095100 
359,7.096500,3.516200,4.958300,15.571000 
360,7.438500,3.521200,4.959900,15.919600 
361,7.213200,3.524600,4.979300,15.717100 
362,7.163600,3.472300,5.013500,15.649400 
363,7.211800,3.535300,4.916500,15.663600 
364,7.125500,3.526400,4.887100,15.539000 
365,7.154000,3.638800,4.767000,15.559800 
366,6.984000,3.443400,5.764100,16.191500 
367,7.169400,3.500100,5.085200,15.754700 
368,7.181300,3.513100,4.913600,15.608000 
369,8.211700,3.640000,6.069100,17.920800 
370,7.146400,3.683700,4.946400,15.776500 
371,7.125900,3.567700,4.966800,15.660400 
372,7.043300,3.530100,4.893700,15.467100 
373,7.193400,3.537000,4.903000,15.633400 
374,7.408500,3.770000,4.859900,16.038400 
375,7.245300,3.650500,5.464900,16.360700 
376,7.127100,3.534600,4.893800,15.555500 
377,7.276600,3.497800,6.169600,16.944000 
378,7.212100,3.493600,5.005000,15.710700 
379,7.240800,3.593300,5.004900,15.839000 
380,7.380400,3.695600,4.945700,16.021700 
381,7.150000,3.552200,4.937900,15.640100 
382,7.125300,3.513500,4.895100,15.533900 
383,7.142200,3.451900,4.839100,15.433200 
384,7.086700,3.562200,5.002400,15.651300 
385,7.173900,3.562300,4.950400,15.686600 
386,7.228700,3.528400,5.036800,15.793900 
387,7.276600,3.520900,5.039100,15.836600 
388,7.220500,3.543500,5.093500,15.857500 
389,7.097100,3.484600,4.892600,15.474300 
390,7.093200,3.495600,5.027900,15.616700 
391,7.142500,3.854400,5.453600,16.450500 
392,7.672100,3.544100,5.204600,16.420800 
393,7.999700,4.036800,4.877600,16.914100 
394,7.073100,3.536800,4.940800,15.550700 
395,7.184400,3.522200,5.214700,15.921300 
396,7.426300,3.512700,5.164100,16.103100 
397,7.181100,3.623900,4.954600,15.759600 
398,7.199600,3.557400,5.407900,16.164900 
399,7.358900,3.613100,4.908500,15.880500 
400,7.739300,3.892700,5.395000,17.027000 
401,7.505600,3.410000,4.839800,15.755400 
402,7.815300,4.418000,5.344700,17.578000 
403,7.192900,3.563100,5.054500,15.810500 
404,7.300100,3.549500,5.106300,15.955900 
405,7.230800,3.570800,5.045100,15.846700 
406,7.188300,3.728800,5.388700,16.305800 
407,7.173400,3.558400,4.938500,15.670300 
408,7.421700,3.578700,6.780900,17.781300 
409,7.213300,3.582100,5.247900,16.043300 
410,8.306100,3.473700,5.277600,17.057400 
411,7.821800,4.109200,4.916300,16.847300 
412,7.136200,3.485700,4.944500,15.566400 
413,7.242600,3.512100,5.032900,15.787600 
414,7.235800,3.948500,5.717500,16.901800 
415,7.206400,3.575000,4.936200,15.717600 
416,7.159400,3.526200,5.037400,15.723000 
417,7.181700,3.617100,5.024300,15.823100 
418,8.329300,3.494500,5.390600,17.214400 
419,7.412700,3.571800,5.734600,16.719100 
420,7.687500,3.639000,5.041200,16.367700 
421,7.158900,3.506700,4.848200,15.513800 
422,7.169600,3.517400,5.374100,16.061100 
423,7.232400,3.587100,5.100400,15.919900 
424,7.310700,3.619500,5.218700,16.148900 
425,7.231600,3.590700,4.903200,15.725500 
426,7.132800,3.541100,5.001900,15.675800 
427,7.164300,3.477700,4.918500,15.560500 
428,7.126700,3.463400,4.930400,15.520500 
429,7.151600,3.486200,5.002900,15.640700 
430,7.181200,3.588200,4.942300,15.711700 
431,7.203300,3.514100,4.934500,15.651900 
432,7.164900,3.540800,4.942500,15.648200 
433,7.233900,3.538700,5.826400,16.599000 
434,7.178900,3.587500,4.918800,15.685200 
435,7.065900,3.521800,4.932700,15.520400 
436,7.069800,3.597000,4.938300,15.605100 
437,7.140700,3.487300,4.859300,15.487300 
438,7.247000,3.547100,5.035600,15.829700 
439,7.145100,3.576100,4.946000,15.667200 
440,7.080800,3.553700,5.013700,15.648200 
441,7.164200,3.525700,4.887000,15.576900 
442,7.116400,3.550800,5.164800,15.832000 
443,6.986000,3.774600,4.949900,15.710500 
444,7.264800,3.523400,5.138600,15.926800 
445,7.185200,3.819700,5.187900,16.192800 
446,7.200100,3.475300,4.877600,15.553000 
447,7.485900,3.513600,4.959600,15.959100 
448,7.253700,3.527800,4.992800,15.774300 
449,7.188300,3.646300,4.918200,15.752800 
450,7.116200,3.502200,4.983000,15.601400 
451,7.185300,3.580100,5.047900,15.813300 
452,6.945700,3.553500,4.984400,15.483600 
453,7.259100,3.511500,4.901300,15.671900 
454,7.045600,3.486200,4.918800,15.450600 
455,7.128900,3.448700,5.132100,15.709700 
456,7.081400,3.364100,5.632700,16.078200 
457,7.073700,3.563600,5.049300,15.686600 
458,7.122500,3.569200,4.922700,15.614400 
459,7.203400,3.561900,5.035500,15.800800 
460,7.228300,3.538200,5.111200,15.877700 
461,7.101600,3.888800,4.993900,15.984300 
462,7.252100,3.645700,5.021000,15.918800 
463,7.159500,3.501400,4.839900,15.500800 
464,7.260700,3.485800,4.957300,15.703800 
465,7.105700,3.535400,5.148800,15.789900 
466,7.306300,3.535800,5.012300,15.854400 
467,7.153400,3.724500,5.015300,15.893200 
468,7.209300,3.519800,5.021600,15.750700 
469,7.577600,3.514900,5.008200,16.100700 
470,7.221900,3.550800,4.911900,15.684600 
471,7.102800,3.541000,4.932600,15.576400 
472,7.150100,3.607000,5.120500,15.877600 
473,7.743600,3.652000,4.986500,16.382100 
474,7.254000,3.720300,5.108300,16.082600 
475,7.115700,3.567200,4.929700,15.612600 
476,7.149800,3.502700,4.952000,15.604500 
477,7.896400,3.533300,5.079000,16.508700 
478,7.085900,3.532600,5.065900,15.684400 
479,7.175200,3.518000,5.007700,15.700900 
