counter, keyextract, sign, verify, total 
239,10.318200,15.158400,6.326100,31.802700 
240,10.275100,15.145600,6.211400,31.632100 
241,10.350800,15.565200,6.289200,32.205200 
242,10.415700,15.204200,6.192800,31.812700 
243,10.167400,14.949500,6.187000,31.303900 
244,10.201300,15.163300,6.908600,32.273200 
245,10.337500,15.107000,6.091500,31.536000 
246,10.672100,16.563500,6.204400,33.440000 
247,10.342800,15.119800,6.480700,31.943300 
248,10.393800,15.269400,6.626000,32.289200 
249,10.371400,15.208000,6.305100,31.884500 
250,10.337400,15.093600,6.942600,32.373600 
251,10.377700,15.197200,6.152700,31.727600 
252,10.330600,14.969100,6.067500,31.367200 
253,10.204100,15.075600,6.220700,31.500400 
254,10.582800,15.171300,6.203900,31.958000 
255,10.518100,15.266700,6.210500,31.995300 
256,10.539400,15.148300,6.850100,32.537800 
257,10.479200,18.698300,9.525500,38.703000 
258,13.474500,17.853600,6.848500,38.176600 
259,10.390000,15.066700,6.207400,31.664100 
260,10.409600,15.169300,6.228300,31.807200 
261,10.640700,15.433800,6.202100,32.276600 
262,10.333700,15.147500,7.277600,32.758800 
263,10.644300,15.407100,6.324600,32.376000 
264,10.358400,15.042400,6.165200,31.566000 
265,10.405800,14.977700,6.482000,31.865500 
266,10.351300,14.984800,6.112500,31.448600 
267,10.253000,14.986600,6.172500,31.412100 
268,10.446000,15.081600,6.785000,32.312600 
269,10.439000,15.157900,6.252200,31.849100 
270,10.595100,15.136300,6.113700,31.845100 
271,10.215400,14.933600,6.138400,31.287400 
272,10.357400,14.956300,6.074700,31.388400 
273,10.243200,14.932800,6.153300,31.329300 
274,10.308200,15.067300,7.188700,32.564200 
275,10.472500,15.243600,6.232900,31.949000 
276,10.289600,15.244000,6.305000,31.838600 
277,10.244500,15.117300,6.178100,31.539900 
278,10.709500,15.647400,6.382000,32.738900 
279,10.336800,15.780100,6.662700,32.779600 
280,11.017200,15.336100,6.918500,33.271800 
281,10.371700,15.004400,6.209800,31.585900 
282,10.517400,15.223400,6.263100,32.003900 
283,10.299200,15.206400,6.232100,31.737700 
284,10.217500,15.012500,6.341300,31.571300 
285,10.229400,15.965400,6.765600,32.960400 
286,11.122700,16.648000,6.787900,34.558600 
287,10.869900,15.613900,6.256200,32.740000 
288,12.834700,15.205800,6.163500,34.204000 
289,10.453100,15.464800,6.294500,32.212400 
290,10.341300,15.145200,6.229400,31.715900 
291,10.469800,15.070700,6.160200,31.700700 
292,10.295600,14.847900,6.808900,31.952400 
293,10.403500,15.140400,6.231500,31.775400 
294,10.838100,21.442000,7.137800,39.417900 
295,10.690200,15.527000,6.357400,32.574600 
296,10.453600,15.139600,6.365300,31.958500 
297,10.395100,15.295100,6.245200,31.935400 
298,10.276000,15.254100,6.739800,32.269900 
299,10.340200,14.948000,6.086900,31.375100 
300,10.335000,15.121100,6.201100,31.657200 
301,10.368200,15.094700,6.195800,31.658700 
302,10.377900,15.247900,6.296300,31.922100 
303,10.370500,15.413600,6.305700,32.089800 
304,10.271200,15.191100,6.775600,32.237900 
305,10.417600,15.036400,6.313200,31.767200 
306,10.294600,15.239500,6.426600,31.960700 
307,10.312300,16.266300,6.432100,33.010700 
308,10.309700,15.325000,6.734500,32.369200 
309,15.019000,15.538500,6.209800,36.767300 
310,10.212400,15.256700,6.920700,32.389800 
311,10.338200,15.049400,6.163800,31.551400 
312,10.282000,15.024100,6.185700,31.491800 
313,10.389900,14.867900,6.079500,31.337300 
314,10.386800,15.084400,6.139500,31.610700 
315,10.243000,15.239900,6.284100,31.767000 
316,10.427000,15.139800,6.909800,32.476600 
317,10.430900,15.482100,6.287000,32.200000 
318,10.453100,16.091500,6.831300,33.375900 
319,10.688700,15.670900,6.644500,33.004100 
320,10.527700,15.148100,6.102000,31.777800 
321,10.308900,15.111800,6.191800,31.612500 
322,10.516400,15.215400,9.518600,35.250400 
323,10.464100,15.286000,6.045100,31.795200 
324,10.334300,15.259500,5.998000,31.591800 
325,10.351500,15.676400,6.191800,32.219700 
326,10.331200,15.665800,6.144500,32.141500 
327,10.238700,15.257000,6.365200,31.860900 
328,10.244500,15.173600,6.724600,32.142700 
329,10.354600,15.278800,6.376900,32.010300 
330,10.328700,15.343800,6.389700,32.062200 
331,10.366300,15.237000,6.304000,31.907300 
332,10.682100,15.475700,6.718100,32.875900 
333,10.471100,15.156600,6.069100,31.696800 
334,10.253200,15.047900,6.767500,32.068600 
335,10.283800,15.093400,6.164400,31.541600 
336,10.397500,15.312800,6.187800,31.898100 
337,10.484000,15.094100,6.176900,31.755000 
338,10.338400,15.023000,6.136200,31.497600 
339,10.293500,15.100200,6.142100,31.535800 
340,10.312700,14.948700,6.601700,31.863100 
341,10.207100,15.174700,6.258500,31.640300 
342,10.277400,15.273500,6.266400,31.817300 
343,10.444400,15.202000,6.260400,31.906800 
344,10.390600,16.076600,6.418400,32.885600 
345,10.364400,15.002500,6.270000,31.636900 
346,10.920000,15.935100,7.289900,34.145000 
347,10.509200,15.597500,6.538400,32.645100 
348,10.692600,15.456400,6.351400,32.500400 
349,10.292800,16.134300,10.134400,36.561500 
350,12.242700,15.203800,6.287400,33.733900 
351,10.427400,15.449900,6.292000,32.169300 
352,10.365100,15.254500,6.751600,32.371200 
353,10.515100,15.365400,6.556800,32.437300 
354,10.711300,15.562600,6.002500,32.276400 
355,10.402900,15.281700,6.244900,31.929500 
356,10.200400,15.161700,6.594100,31.956200 
357,10.313700,15.389200,6.206800,31.909700 
358,10.436200,15.002300,6.940800,32.379300 
359,10.393600,15.042100,6.108800,31.544500 
360,10.921000,15.706600,6.067500,32.695100 
361,10.282400,14.984500,5.991600,31.258500 
362,10.266000,15.022500,6.225700,31.514200 
363,10.235900,15.192400,6.309000,31.737300 
364,10.471100,15.100400,6.994500,32.566000 
365,10.380800,15.235200,6.299000,31.915000 
366,10.363900,15.081000,6.114300,31.559200 
367,10.259700,15.154600,6.101500,31.515800 
368,10.209700,14.913500,6.034800,31.158000 
369,10.247300,15.028300,6.193300,31.468900 
370,10.255700,15.208600,6.813200,32.277500 
371,10.410300,15.314500,6.272700,31.997500 
372,10.233800,15.153000,6.278700,31.665500 
373,10.408200,15.146300,6.253000,31.807500 
374,10.300800,16.198700,6.235500,32.735000 
375,10.209000,15.149300,6.569600,31.927900 
376,10.510800,15.168000,6.860000,32.538800 
377,10.245300,15.041100,6.353000,31.639400 
378,10.252900,15.357400,6.672300,32.282600 
379,10.405100,15.308500,6.327200,32.040800 
380,10.779800,15.601500,6.177700,32.559000 
381,10.289100,15.017100,6.140100,31.446300 
382,10.252900,14.903900,6.522800,31.679600 
383,10.296000,15.099400,6.238300,31.633700 
384,10.289100,15.193900,6.316400,31.799400 
385,10.369000,15.238900,6.509300,32.117200 
386,10.273800,15.155900,6.280400,31.710100 
387,10.373200,15.507400,6.218000,32.098600 
388,10.262900,14.940700,6.616200,31.819800 
389,10.313400,15.017300,6.025700,31.356400 
390,10.215300,15.012600,6.188400,31.416300 
391,10.273000,15.137700,6.289800,31.700500 
392,10.310400,15.125900,6.164800,31.601100 
393,10.282200,15.092400,6.201600,31.576200 
394,11.985200,18.704900,6.725200,37.415300 
395,10.781900,16.418800,6.629400,33.830100 
396,10.594400,15.321100,6.088100,32.003600 
397,10.435400,15.193900,6.301700,31.931000 
398,10.355900,15.201800,6.228200,31.785900 
399,10.474600,15.808700,6.618400,32.901700 
400,10.361200,15.185500,6.914600,32.461300 
401,10.307000,15.260300,6.407100,31.974400 
402,11.046300,15.200400,6.517100,32.763800 
403,10.698700,15.634100,6.445200,32.778000 
404,10.284100,15.127300,6.247900,31.659300 
405,10.247200,15.234700,6.240700,31.722600 
406,10.418000,15.311900,7.258600,32.988500 
407,10.258600,15.192500,6.308900,31.760000 
